[18/Mar/2026:04:41:40 +0000] - 302 302 - GET http vscode.apperlabs.com "/" [Client 15.158.59.10] [Length 36] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "http://13.251.220.49:81/"
[19/Mar/2026:02:55:15 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:17 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:18 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.75] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.84] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.75] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.81] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.103] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.81] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:23 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.119] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.68] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.74] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:24 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.109] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:50 +0000] - 302 302 - GET http vscode.apperlabs.com "/user1/" [Client 3.172.18.77] [Length 50] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:51 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/?folder=/home/coder" [Client 3.172.18.77] [Length 1447] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:51 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/manifest.json" [Client 3.172.18.68] [Length 296] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:52 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.css" [Client 3.172.18.68] [Length 126588] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:52 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/nls.messages.js" [Client 3.172.18.112] [Length 220800] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:52 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.js" [Client 3.172.18.112] [Length 3839462] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:53 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/pwa-icon-192.png" [Client 3.172.18.68] [Length 3276] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:53 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/favicon.ico" [Client 3.172.18.68] [Length 4226] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:53 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/_static/src/browser/media/favicon-dark-support.svg" [Client 3.172.18.68] [Length 685] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:54 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda_bg.wasm" [Client 3.172.18.68] [Length 45] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:54 +0000] - 404 404 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/node_modules/vsda/rust/web/vsda.js" [Client 3.172.18.68] [Length 45] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:54 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.77] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:54 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/_static/out/browser/serviceWorker.js" [Client 3.172.18.75] [Length 402] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/_static/out/browser/serviceWorker.js"
[19/Mar/2026:02:55:54 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.77] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:54 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.112] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.112] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.112] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.119] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.112] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.118] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.68] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.118] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.119] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.84] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.119] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.75] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.72] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.84] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.68] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:55 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.72] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:56 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.110] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:56 +0000] - 301 301 - GET http vscode.apperlabs.com "/grafana/" [Client 3.172.18.84] [Length 72] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
[19/Mar/2026:02:55:56 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/keybinding/browser/keyboardLayouts/layout.contribution.darwin.js" [Client 3.172.18.118] [Length 9255] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.js"
[19/Mar/2026:02:55:56 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/workbench/services/extensions/worker/webWorkerExtensionHostIframe.html?&vscodeWebWorkerExtHostId=ebd84ade-ba81-4daf-94b5-8f9d856a3098" [Client 3.172.18.75] [Length 2200] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/?folder=/home/coder"
[19/Mar/2026:02:55:56 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/media/letterpress-light.svg" [Client 3.172.18.68] [Length 318] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.css"
[19/Mar/2026:02:55:57 +0000] - 200 200 - GET http vscode.apperlabs.com "/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/media/codicon.ttf" [Client 3.172.18.112] [Length 61067] [Gzip -] [Sent-to user1] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "https://vscode.apperlabs.com/user1/stable-a6d80dc434b8774c92d0c7b548a24a35b8ac4a45/static/out/vs/code/browser/workbench/workbench.css"
